Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Coin,Strategy_Name,Volume_Window,Price_Window,Long_Price_Window,
235.69,-39.61,249,249,0,0,174.4923245,752.0568798,USDT_ADA,Crossover moving average,0,38,12,-275.3
197.62,-77.7,1062,1062,0,0,281.1942108,434.2002572,USDT_LTC,Crossover moving average,0,2,14,-275.32
197.62,-77.7,996,996,0,0,289.6484152,434.2002572,USDT_LTC,Crossover moving average,0,2,16,-275.32
300.87,25.48,546,546,0,0,102.9399704,590.3701844,USDT_BTC,Crossover moving average,0,40,2,-275.39
235.69,-39.74,277,276,0,0,183.2816302,752.0568798,USDT_ADA,Crossover moving average,0,36,26,-275.43
235.69,-39.76,316,315,0,0,155.9365088,752.0568798,USDT_ADA,Crossover moving average,0,32,24,-275.45
300.87,25.02,330,330,0,0,125.757959,590.3701844,USDT_BTC,Crossover moving average,0,32,18,-275.85
300.87,24.85,1030,1029,0,0,165.4715055,590.3701844,USDT_BTC,Crossover moving average,0,10,4,-276.02
235.69,-40.36,599,598,0,0,158.9349357,752.0568798,USDT_ADA,Crossover moving average,0,30,2,-276.05
235.69,-40.44,336,335,0,0,182.1629267,752.0568798,USDT_ADA,Crossover moving average,0,34,28,-276.13
235.69,-40.48,201,200,0,0,150.4375147,752.0568798,USDT_ADA,Crossover moving average,0,44,22,-276.17
235.69,-40.49,326,326,0,0,154.5254878,752.0568798,USDT_ADA,Crossover moving average,0,38,32,-276.18
235.69,-40.51,279,278,0,0,160.3799892,752.0568798,USDT_ADA,Crossover moving average,0,34,12,-276.2
300.87,24.44,468,468,0,0,101.9716847,590.3701844,USDT_BTC,Crossover moving average,0,32,4,-276.43
235.69,-40.8,221,221,0,0,153.9060752,752.0568798,USDT_ADA,Crossover moving average,0,42,28,-276.49
235.69,-40.84,276,276,0,0,166.8691153,752.0568798,USDT_ADA,Crossover moving average,0,36,10,-276.53
235.69,-40.96,989,988,0,0,177.2200129,752.0568798,USDT_ADA,Crossover moving average,0,12,2,-276.65
300.87,23.89,1834,1834,0,0,95.44171838,590.3701844,USDT_BTC,Crossover moving average,0,4,6,-276.98
235.69,-41.43,214,213,0,0,145.0272504,752.0568798,USDT_ADA,Crossover moving average,0,42,20,-277.12
