Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Coin,Strategy_Name,Volume_Window,Price_Window,Long_Price_Window,
465.69,61.71,930,929,0,0,198.2146854,1107.833015,USDT_ETH,exp_no_volume,0,38,0,-403.98
465.69,61.4,788,787,0,0,214.1959953,1107.833015,USDT_ETH,exp_no_volume,0,51,0,-404.29
465.69,56.42,939,938,0,0,185.0665434,1107.833015,USDT_ETH,exp_no_volume,0,37,0,-409.27
465.69,56.33,764,763,0,0,197.7230557,1107.833015,USDT_ETH,exp_no_volume,0,53,0,-409.36
465.69,55.82,833,832,0,0,204.9638182,1107.833015,USDT_ETH,exp_no_volume,0,45,0,-409.87
465.69,55.09,933,932,0,0,185.699412,1107.833015,USDT_ETH,exp_no_volume,0,36,0,-410.6
465.69,54.86,735,734,0,0,190.1269033,1107.833015,USDT_ETH,exp_no_volume,0,55,0,-410.83
465.69,54.28,776,775,0,0,200.0146794,1107.833015,USDT_ETH,exp_no_volume,0,52,0,-411.41
465.69,53.67,749,748,0,0,186.772569,1107.833015,USDT_ETH,exp_no_volume,0,54,0,-412.02
465.69,48.47,708,707,0,0,184.119264,1107.833015,USDT_ETH,exp_no_volume,0,57,0,-417.22
465.69,47.41,638,637,0,0,181.8542026,1107.833015,USDT_ETH,exp_no_volume,0,73,0,-418.28
465.69,47.3,724,723,0,0,177.9927921,1107.833015,USDT_ETH,exp_no_volume,0,56,0,-418.39
465.69,45,684,683,0,0,171.8811867,1107.833015,USDT_ETH,exp_no_volume,0,61,0,-420.69
465.69,44.04,634,633,0,0,175.1935829,1107.833015,USDT_ETH,exp_no_volume,0,74,0,-421.65
465.69,42.41,695,694,0,0,165.0278029,1107.833015,USDT_ETH,exp_no_volume,0,60,0,-423.28
465.69,42.3,644,643,0,0,173.5394404,1107.833015,USDT_ETH,exp_no_volume,0,72,0,-423.39
465.69,41.55,673,672,0,0,171.3640388,1107.833015,USDT_ETH,exp_no_volume,0,62,0,-424.14
465.69,41.52,607,606,0,0,172.1493595,1107.833015,USDT_ETH,exp_no_volume,0,79,0,-424.17
465.69,40.54,707,706,0,0,164.6321199,1107.833015,USDT_ETH,exp_no_volume,0,58,0,-425.15
465.69,40.41,610,609,0,0,169.0026517,1107.833015,USDT_ETH,exp_no_volume,0,78,0,-425.28
465.69,39.85,623,622,0,0,177.803078,1107.833015,USDT_ETH,exp_no_volume,0,76,0,-425.84
465.69,39.32,625,624,0,0,172.1158016,1107.833015,USDT_ETH,exp_no_volume,0,75,0,-426.37
465.69,37.43,666,665,0,0,168.7806237,1107.833015,USDT_ETH,exp_no_volume,0,63,0,-428.26
465.69,37.04,658,657,0,0,171.9983806,1107.833015,USDT_ETH,exp_no_volume,0,70,0,-428.65
465.69,36.13,673,672,0,0,170.7758469,1107.833015,USDT_ETH,exp_no_volume,0,65,0,-429.56
465.69,36.03,699,698,0,0,160.1188621,1107.833015,USDT_ETH,exp_no_volume,0,59,0,-429.66
465.69,34.89,659,658,0,0,164.081623,1107.833015,USDT_ETH,exp_no_volume,0,68,0,-430.8
465.69,34.33,652,651,0,0,166.5402543,1107.833015,USDT_ETH,exp_no_volume,0,71,0,-431.36
465.69,33.63,661,660,0,0,165.6414329,1107.833015,USDT_ETH,exp_no_volume,0,67,0,-432.06
465.69,33.21,665,664,0,0,162.4371414,1107.833015,USDT_ETH,exp_no_volume,0,66,0,-432.48
465.69,33.21,615,614,0,0,164.9451039,1107.833015,USDT_ETH,exp_no_volume,0,77,0,-432.48
465.69,32.14,666,665,0,0,163.8821138,1107.833015,USDT_ETH,exp_no_volume,0,64,0,-433.55
465.69,30.59,656,655,0,0,160.5475594,1107.833015,USDT_ETH,exp_no_volume,0,69,0,-435.1
